Gender	Weight	Height
Female	133.020435422	62.2938285155
Female	108.7981989425	61.6210566068
Female	130.2797141162	63.5397728072
Female	117.4390020243	62.6152812347
Female	136.3546326723	62.2109628578
Female	114.1523509746	59.5336429964
Female	126.0267208845	63.2142206868
Female	155.5307138795	64.3257052899
Female	163.8894499904	68.6784331285
Female	150.2059868275	64.5895008241
Female	120.684128888	63.5778485845
Female	117.1695591355	60.9001221812
Female	149.364782801	63.998523914
Female	149.7158225136	65.7065796787
Female	141.8868021039	64.0414419015
Female	111.6573404102	58.7573709705
Female	116.7595601009	59.8938938234
Female	162.676838002	66.5597964056
Female	122.7087891422	61.6623671333
Female	132.3154569108	62.1340819211
Female	97.1075042587	61.3182843829
Female	182.1338056995	70.1759547015
Female	128.9584069537	62.1573043726
Female	140.3763356313	65.1254074215
Female	157.9090287383	64.161817572
Female	107.8537914796	59.5476808479
Female	107.8390149956	58.9962868082
Female	151.8282793049	66.178697721
Female	127.8416257326	63.6539641292
Female	133.6528299392	62.0158111277
Female	143.7589916144	63.7166915247
Female	139.2350287226	66.111165568
Female	136.9323012632	65.1096144785
Female	104.472382202	58.1871410721
Female	120.6710094564	62.3083009668
Female	134.2480571336	63.8254380058
Female	146.3033810847	63.986455677
Female	132.5225161428	61.8102590379
Female	140.8232285883	65.0469974387
Female	154.7824788538	66.947198054
Female	160.4431829822	68.3169056443
Female	152.4161982167	65.0967760243
Female	182.0835803207	71.0704512296
Female	186.7979319294	69.14094554
Female	130.0123363228	62.2185993069
Female	129.2506703108	62.8408008879
Female	158.5243369915	67.225121356
Female	121.6474203626	60.2705738972
Female	141.9100543032	62.9507926042
Female	179.6408362073	68.999745861
Female	129.3192543427	63.5047985401
Female	132.0062329803	62.5537313703
Female	137.8376374558	63.9448674769
Female	159.2438015429	67.0228197977
Female	151.7577753636	64.6802075935
Female	112.9526251831	60.0355612214
Female	111.7105182278	59.4642590591
Female	138.522789158	67.5391735256
Female	112.2673005138	61.7733053925
Female	135.8149238506	63.5488876852
Female	170.868939397	65.7611267754
Female	165.2566266833	69.1800813101
Female	143.8262647891	64.7987046603
Female	160.8998382493	67.2006305181
Female	112.543423895	61.6231030321
Female	161.1071678075	66.0148335449
Female	114.7185635732	61.3345101857
Female	112.077615318	61.6101934475
Female	156.166353266	66.2277923164
Female	132.0601568648	62.1938626263
Female	151.2755329261	64.1528847776
Female	104.4234621626	58.8924736387
Female	149.19073782	64.2981341277
Female	170.8553197507	67.5556098689
Female	139.1058369762	61.3894906412
Female	140.3829978917	65.8604389019
Female	111.5743769411	61.103637275
Female	133.9443605354	66.0424876841
Female	125.5070804041	62.0229896742
Female	145.8963250839	64.2740445376
Female	119.1647426697	59.7584445118
Female	125.8231873114	62.7814677041
Female	128.6434642421	61.5288795518
Female	136.8524131171	63.9056157961
Female	146.6103039182	64.8921521341
Female	114.8828579763	61.8024040098
Female	174.7085616563	69.0997676168
Female	144.2591727108	64.9831331891
Female	125.5560714705	62.3230577798
Female	146.7524518304	65.322770793
Female	137.5095529668	64.234420083
Female	119.7581614528	61.3233467896
Female	95.6788715812	58.1558883121
Female	123.7399852756	62.5942702555
Female	123.0105070265	64.6784085433
Female	118.8929568035	63.957582696
Female	155.4939116111	67.6708015761
Female	125.504072093	63.6358284008
Female	144.7249472905	62.5650084472
Female	153.4364809305	67.8956592882
Female	167.090125786	67.9536581616
Female	147.87035671	65.0369904343
Female	106.3583330229	59.838568839
Female	160.49387205	66.3943434736
Female	156.8782871989	65.3490662269
Female	143.6200907404	64.3924792721
Female	164.4427784143	65.5086948461
Female	129.0272674632	65.17483769
Female	133.6859135555	63.1747415837
Female	153.5728629399	64.839530877
Female	116.1259578734	60.2954605891
Female	130.9570275988	59.8159106382
Female	129.6709092486	63.1670305682
Female	155.2528604625	64.2851816411
Female	136.100239365	62.6383155795
Female	138.1043400131	65.6541338471
Female	124.8095708748	59.5311623696
Female	164.9268162485	66.4954666829
Female	134.7134284125	60.5425947919
Female	121.648439723	61.5759336988
Female	146.0601563436	65.4876399781
Female	138.4514985273	63.1130576777
Female	143.678940526	64.9914780008
Female	150.1711238752	64.9046946292
Female	152.3650162204	67.6022940753
Female	117.3937021209	59.2644465401
Female	132.5551931847	62.2149230111
Female	120.9917166439	61.66022727
Female	110.5654973916	60.4839456507
Female	129.9216710353	63.4233715291
Female	155.9426708344	65.5840567646
Female	151.6784054591	67.4299713774
Female	131.2537378194	60.9217908734
Female	116.5047522246	60.8430594839
Female	137.1034011714	64.5698892133
Female	161.7838538833	67.5906368297
Female	135.6088585943	66.4462416415
Female	103.7644247813	58.5218733787
Female	139.851059474	63.7685186449
Female	155.7266826828	67.7006214777
Female	101.525235743	61.8781568641
Female	112.5737909566	62.9858975548
Female	132.7761783672	61.8599485027
Female	107.8699729107	59.4790437424
Female	120.46615319	62.9398101247
Female	151.6858215061	64.8296049556
Female	144.2960260445	64.5792892536
Female	126.9981606039	61.7893607831
Female	128.7211029724	65.2414293165
Female	138.9293853232	64.3685247886
Female	141.0458957288	63.7882459529
Female	150.7499569155	64.9018289814
Female	145.5098637092	64.1156772002
Female	153.0242717538	64.3223032511
Female	145.1336155101	64.4659525568
Female	155.502341613	67.097456073
Female	104.8557618157	61.3047539961
Female	151.7152419346	65.9663788543
Female	161.6868074611	65.9464715465
Female	170.8415394481	68.1940928979
Female	128.5989729769	61.909237531
Female	135.2068733041	64.9787306769
Female	112.5619892372	58.7771242534
Female	126.125262732	61.585560956
Female	161.0415783665	68.2226644764
Female	139.638425673	66.2281134214
Female	159.1479584037	66.618804477
Female	142.5127294462	63.866814913
Female	129.2898299744	63.4866809144
Female	158.5552095251	67.0877693447
Female	162.7855097923	66.6923901823
Female	154.8771970383	67.3480921523
Female	136.2966284313	64.0315399218
Female	122.1347396726	63.0609147897
Female	113.0996532475	61.111052377
Female	136.2663410774	62.1737076379
Female	121.7943441423	62.4214287826
Female	135.9710150081	64.1943122767
Female	145.5203583391	63.9535736816
Female	132.9742829243	63.3818075102
Female	139.4690379889	62.9098396767
Female	180.9792502044	70.5436929307
Female	163.9034826677	69.1114366492
Female	142.708667935	64.1201117661
Female	150.4681643199	65.0312587049
Female	145.7680906154	65.2700969003
Female	175.9034524698	68.7595700884
Female	149.8128815691	64.8780388046
Female	143.5310716685	65.2785984146
Female	129.6157494215	61.5352869739
Female	172.8582875961	66.7766035351
Female	126.4601355977	61.6520018174
Female	139.4084916913	62.9932298087
Female	98.1827929075	57.5980297241
Female	142.8552922908	65.8797883263
Female	137.0834277876	61.9793239113
Female	124.9324979743	64.2473843999
Female	135.2727432297	64.634041296
Female	89.4208948928	57.4452035713
Female	102.4715125426	61.9337579702
Female	114.4689091449	60.3303629008
Female	139.5872107032	64.1197316779
Female	158.2096880304	67.5203433539
Female	162.930817337	66.7145851225
Female	117.729442076	59.8648914044
Female	122.5074625472	60.7251532206
Female	124.3169631087	62.914389168
Female	173.2801017918	68.8046935316
Female	169.4673592497	68.4231690501
Female	118.353635094	59.7852886752
Female	128.2508129295	64.6846488078
Female	136.799777276	62.9620401092
Female	162.3055493134	67.261823876
Female	192.5308632613	72.088712332
Female	139.24550332	64.1108212337
Female	135.6200262771	64.5015838731
Female	125.8918959908	62.6079375087
Female	137.6571278683	66.1618229262
Female	148.7342037182	63.1251001949
Female	137.4246573585	64.0352789618
Female	129.2975200631	63.8242139934
Female	108.2506363062	62.1630680329
Female	141.3318034313	64.7127057466
Female	136.6462819395	61.7894187287
Female	146.8073086394	62.3966112015
Female	132.1252960499	62.3650742508
Female	109.3627170704	60.9610388647
Female	141.0264054968	63.4953029053
Female	110.1522366666	58.343484277
Female	112.965639642	61.1431914396
Female	103.2659610046	59.8360407046
Female	136.5921864433	60.4376929014
Female	152.6624414717	66.3200806022
Female	168.2456301195	69.3816433659
Female	153.0005586064	66.4235948239
Female	126.4911050159	62.5543196836
Female	132.8161774404	64.0375769777
Female	163.2288497266	68.5756144773
Female	117.1309202413	62.6022584567
Female	146.6742157335	66.0601243803
Female	115.2477718349	59.6170282022
Female	131.5750990159	62.8966467828
Female	135.5754041399	63.1809126458
Female	151.3110139882	69.3050073771
Female	132.159008991	62.9729584123
Female	103.0974604231	62.1793807566
Female	124.8767902104	62.054203971
Female	127.3269853941	63.6760180889
Female	134.3119790884	63.9792330713
Female	145.5794210775	63.8448736695
Female	150.4982509224	67.4153483528
Female	101.2320445304	62.1933365884
Female	111.3029357305	60.1505224194
Female	127.3722382081	64.5799302071
Female	144.416726162	64.6065771075
Female	139.2460017988	60.8575428573
Female	153.068001329	66.4375600542
Female	172.2359656261	69.1904359282
Female	130.9418811134	62.0888260907
Female	116.4235102797	61.6830285759
Female	138.9209913996	64.6087149019
Female	163.8111825739	66.1938915236
Female	128.207178145	66.156814877
Female	130.37746722	61.0841437108
Female	146.4552986334	63.7960323721
Female	126.0339165209	62.8517253105
Female	126.9050043174	63.8953930347
Female	118.6142192037	62.0260693601
Female	131.7944630592	63.103358148
Female	119.2093002971	60.658398101
Female	85.6217764415	55.6518916025
Female	146.5761034239	64.9739191955
Female	125.5177690436	61.5904542787
Female	115.4373730727	60.6065440027
Female	127.6614554826	61.5287678638
Female	157.6651899354	67.7796515327
Female	157.6116833318	66.9768315891
Female	147.1978595487	65.7144735544
Female	136.7758053414	63.5216877801
Female	162.605759852	66.7472931343
Female	149.7254932379	65.0600953421
Female	145.911183493	66.3241413409
Female	131.5263732551	64.4107747626
Female	154.0111772033	66.6516180152
Female	131.9393354622	62.7830396679
Female	120.6185349099	60.6789777915
Female	128.5600751376	62.8986253889
Female	155.9739307898	67.7609095705
Female	166.7712200951	65.9528407592
Female	124.8339826812	62.5353247881
Female	146.6922904357	63.9046677413
Female	155.4141390415	65.9919772975
Female	116.7110300785	61.882813936
Female	114.4478048476	60.7739389821
Female	128.791209902	64.7414254149
Female	140.9984582205	66.1109808978
Female	102.2568377888	60.3333723851
Female	159.1970128095	67.7358229152
Female	156.537008353	66.2073535344
Female	170.2709477187	67.4089175642
Female	156.8227317231	65.029071665
Female	134.7825165348	61.9063938928
Female	154.9597903525	66.2129798829
Female	139.834825731	66.3094238826
Female	143.9329989408	64.7298675891
Female	138.5971967705	64.2978409618
Female	116.8867729647	64.0247217445
Female	148.4754246175	65.8161228106
Female	133.3949827576	64.6346761645
Female	116.1919830642	59.5569083033
Female	184.8606237831	70.8175378935
Female	156.4249675712	66.6464040998
Female	122.802404729	62.8575373734
Female	118.6604206729	61.4262054328
Female	193.2259266958	70.9506590907
Female	132.4037382352	65.0702044066
Female	142.99423981	63.2718929527
Female	158.930642859	67.1198044457
Female	137.3821007116	62.5721954699
Female	118.2244912944	60.4409610747
Female	102.1795628172	61.20180919
Female	147.5847096584	66.7994224445
Female	145.3074629859	64.1370445748
Female	153.7203843077	66.8777106014
Female	148.3969047666	61.5740945111
Female	169.1148624429	69.4662498137
Female	194.0488092468	70.6971429761
Female	121.502008212	62.3456179871
Female	122.8745594843	62.7190871003
Female	138.9767334339	64.3235437838
Female	147.5259514011	62.8905197442
Female	135.6222198965	64.6039158245
Female	131.7367790603	60.9070153273
Female	124.490297647	62.4571243767
Female	113.1722834647	60.7095917265
Female	153.3260683186	66.8387621887
Female	128.6176383905	63.3903569861
Female	139.4962686171	65.8201013991
Female	157.2208979049	67.7137578957
Female	117.324787271	61.5944509357
Female	143.0175282225	65.8892012445
Female	119.9925755002	62.8824444693
Female	121.0946310984	64.8376899846
Female	163.667208715	68.6188042685
Female	166.7116536275	67.3033548872
Female	92.0359458417	58.3719864102
Female	159.9693082035	67.5995855732
Female	178.8261180036	68.1731974295
Female	142.8531181613	66.792147378
Female	138.7254756186	62.3703779752
Female	122.1477136449	63.4173742293
Female	157.8270454684	66.4006388658
Female	119.5572456389	60.8489345232
Female	148.3203004521	66.4235486912
Female	116.0512464869	60.5847210127
Female	149.08934137	63.3882885652
Female	144.0269499548	65.3612908033
Female	147.3352960468	66.3423500772
Female	123.6434446798	62.5899819613
Female	131.1819295361	61.4301125465
Female	146.7961027294	65.0881213714
Female	130.1204327134	62.686275923
Female	129.1032196254	65.6728000058
Female	98.3315463732	61.5084288751
Female	146.3843242394	63.9216834751
Female	103.5979873525	61.19749174
Female	147.5199073893	64.7283901542
Female	153.2639083349	64.6498320471
Female	110.3033882191	60.8615996245
Female	154.6213403512	67.4729124403
Female	127.5969484086	62.2086537586
Female	128.5487785978	61.6333057733
Female	147.9974154985	63.1829901836
Female	151.7176512189	66.4193160802
Female	132.8788117886	62.105884173
Female	121.1726047026	65.4353608929
Female	124.5120030369	63.425899375
Female	110.0231946726	62.1953489233
Female	119.8800416903	63.2095836923
Female	128.270857785	61.8327350437
Female	98.7603818571	59.4374294969
Female	124.9121021747	61.0944444157
Female	119.0562869999	60.6552177444
Female	141.6577242691	64.3791805817
Female	150.8774742532	65.6559705788
Female	104.2765288169	60.9110898559
Female	141.0236471655	63.0770025202
Female	153.7234440412	63.9638545625
Female	124.7716009472	62.7366335186
Female	117.2792141535	58.8384448794
Female	139.892175084	65.6003734666
Female	136.2561300062	62.523471514
Female	141.6917068125	63.9758004278
Female	149.8206374136	66.5408072058
Female	138.7941212067	63.1191459534
Female	119.2098853873	60.7862999023
Female	130.4102292549	61.1796014676
Female	83.0268025401	57.8309190849
Female	139.8808647062	64.3633676937
Female	128.6315004103	64.341360476
Female	159.4126989556	66.3860563542
Female	152.0379069179	66.469584568
Female	122.6193296379	62.8746296775
Female	115.8639320951	63.4617589792
Female	125.1094827356	64.1017425537
Female	137.0793360386	63.6662554069
Female	134.8084783879	64.6591793107
Female	148.4468229819	65.2467870494
Female	145.663982833	65.0720918609
Female	125.4461044169	60.3838349107
Female	129.4012867214	61.6705096027
Female	124.4674909204	63.5190173101
Female	144.8077054167	62.0726163323
Female	137.4269783187	63.1787255116
Female	142.3706435119	64.9843409259
Female	133.4565922603	62.8518945267
Female	147.3632233708	66.1836345632
Female	126.7030533783	60.388493859
Female	145.5190242638	65.1932535525
Female	114.9617072753	58.225397016
Female	151.9227020494	64.8384825541
Female	161.0613645892	65.9745826071
Female	103.6798748418	60.7239751566
Female	115.1293049902	60.6922868484
Female	130.0682160836	60.8769150439
Female	143.89646512	62.8046811107
Female	131.150114364	66.0937129471
Female	172.6918812604	64.7958166773
Female	168.9918623684	68.1384431345
Female	117.1926301453	61.9300541529
Female	116.8077383048	64.1230652703
Female	90.8475893809	56.5488430793
Female	156.7812579566	65.7806254089
Female	127.01522608	62.4109516391
Female	144.7472372702	64.8751271137
Female	131.3871329773	63.0064801749
Female	107.5799709195	59.816535982
Female	129.417764077	59.9864954992
Female	139.5133521409	65.9281322846
Female	154.2103020364	67.1669093403
Female	139.1274493092	63.240991628
Female	138.3841755739	65.1460814236
Female	123.4005903049	62.8899569293
Female	146.0278501852	65.002131797
Female	142.3276353369	61.1919227876
Female	137.5687966201	65.017087253
Female	140.4505211549	62.9950841213
Female	154.6021453409	66.3556474902
Female	151.9063795671	65.3252084799
Female	140.3030909804	64.2671739712
Female	124.0041907467	61.8646667506
Female	136.348218008	63.7454886542
Female	102.7404698065	61.4132187098
Female	160.3973228834	66.8375359731
Female	109.024081979	59.4010629944
Female	125.3415825428	60.2522916537
Female	132.1495543131	60.3497183994
Female	144.9253331337	64.6259066088
Female	167.4451800499	68.2403796483
Female	155.9620392509	69.2226972698
Female	166.1345100112	68.6327074189
Female	141.0222939848	64.2362870609
Female	149.5665312449	65.6742675556
Female	151.8461821027	67.7191930497
Female	136.3942316	65.623809435
Female	121.574206158	62.0637708676
Female	147.0291635541	63.1999648241
Female	133.4608849516	61.9347160673
Female	141.2060120769	63.9306868396
Female	141.3397822099	64.0859724423
Female	144.9555071984	66.3872831579
Female	163.39300231	67.9129871037
Female	147.6597388277	65.9332551595
Female	161.2565463345	66.503281381
Female	114.8062990769	62.6041035042
Female	140.7184435774	64.1946129639
Female	126.7830712955	61.9704117298
Female	125.1809017879	61.6017895253
Female	142.5187957456	61.475903965
Female	156.0053395485	66.2368709604
Female	113.2153336368	59.354834972
Female	156.9321918618	66.44960819
Female	112.3276294993	60.0567110414
Female	102.3196642352	58.6026378428
Female	129.7557779828	62.7354086123
Female	108.6481762481	60.5808089227
Female	137.4855221508	65.6514155913
Female	127.9393943256	64.0171572254
Female	159.8076880782	66.1137547324
Female	127.9707738409	64.6480688937
Female	113.1552746889	63.0182741273
Female	117.8474258586	62.1198987816
Female	118.8124066998	61.5012074766
Female	144.666403663	66.3168859887
Female	117.6018827954	62.7445892052
Female	167.7912656403	69.8138108727
Female	145.5996389375	65.3615381853
Female	146.4930358317	62.1160603348
Female	160.9167132069	67.8653732064
Female	95.6331490139	59.8917058026
Female	154.0445316268	67.3651186782
Female	102.4553608424	58.7619166904
Female	148.9922878696	65.0462571159
Female	168.7964805254	65.9235860939
Female	137.5970670489	64.4301852941
Female	125.5357205922	64.4053601192
Female	157.717527033	66.8686877796
Female	141.4052745002	65.1101552678
Female	121.7442243149	62.3737499686
Female	165.5711599747	63.4374354115
Female	134.2172530902	63.7197631758
Female	139.8145762075	62.7990459136
Female	154.2175581235	68.0256319898
Female	141.5589423912	66.1616795308
Female	102.4023743897	61.06890784
Female	123.803906326	62.0602449031
Female	178.9814637304	69.4709873792
Female	115.5987524907	60.8376866626
Female	172.6279981219	68.6080951862
Female	132.384315996	61.5525284061
Female	125.4134632917	61.4968574481
Female	129.0014617142	63.2927122804
Female	168.2928038297	67.4387168465
Female	121.7861165582	61.3120602278
Female	174.829181993	67.8566110821
Female	154.6625445528	68.1377233134
Female	156.8907533831	66.2617947297
Female	165.4840717681	66.0846841305
Female	130.8684188028	66.2902680571
Female	132.2420326726	61.5659244173
Female	114.1603406441	58.7794073301
Female	128.3425682603	61.7750389228
Female	137.3925049433	61.9824549247
Female	124.0721434158	61.6760610937
Female	151.3546250028	66.684458733
Female	117.2154620327	62.4757726603
Female	136.2246934539	65.5674443443
Female	152.8093109195	65.5169216304
Female	145.0816211124	67.1398891848
Female	171.9767770352	68.1527830511
Female	103.3095128215	58.6116651611
Female	161.7467969704	64.3347880646
Female	147.7259211119	64.8527599101
Female	130.5960092363	62.5481169501
Female	136.7478788532	64.2817350317
Female	139.5799000479	65.6259031324
Female	107.4708277973	59.1185027922
Female	142.9730565135	64.4130847576
Female	150.4704012972	63.4800100949
Female	117.7266920875	58.8475807628
Female	133.766591761	64.0309570986
Female	109.9740218613	59.5029591681
Female	135.7713607568	65.0671072312
Female	150.2589367161	62.8455330432
Female	140.321785169	63.1973018476
Female	142.6605893315	62.5234894107
Female	165.0753892897	67.4099595396
Female	129.3325118105	63.1739775405
Female	158.9965169884	65.9162490219
Female	118.1878884869	62.6441344678
Female	125.6610249072	63.01617308
Female	184.2150849944	70.0787642678
Female	124.4600025216	62.9350479542
Female	148.327208995	67.0194343619
Female	100.5852701323	60.2593262201
Female	164.2109330507	65.6027068971
Female	125.3478479962	66.4310004907
Female	146.6222097574	63.9301234376
Female	127.3910339328	62.5504405278
Female	131.4022470352	63.8050428264
Female	123.9469042567	64.3331252459
Female	183.7402603053	67.5377984252
Female	119.1174235524	62.3047030955
Female	132.978016394	61.516506966
Female	121.7680065151	62.7771272227
Female	173.3827121934	66.2132856391
Female	151.1991210675	68.6423515363
Female	137.9197950025	63.2962500059
Female	107.7924964514	58.5254264604
Female	111.0777544678	60.3407810781
Female	97.058549291	61.4339128515
Female	154.4408869039	65.4759024853
Female	121.797793339	60.4844450114
Female	117.0483539684	62.0003163926
Female	114.3868654015	59.6676520898
Female	124.8130687617	63.8032994431
Female	132.6948686614	62.8683805126
Female	161.1762183244	66.4065527455
Female	113.4490377303	62.5541763041
Female	166.919445583	69.6658187244
Female	121.6311215331	62.1589714893
Female	113.3449587935	62.6946633204
Female	137.7479800455	66.6780166254
Female	112.8904150693	61.6748136176
Female	109.0496295403	60.0117844255
Female	143.1456084503	64.6253530747
Female	114.2993710912	59.9789622354
Female	155.0089243523	64.8215744242
Female	164.6654900705	66.9326476579
Female	139.416850573	64.6192625497
Female	136.6327285653	62.5372239843
Female	94.9769448721	58.9063776265
Female	146.3908440431	63.8472594162
Female	169.7994195409	67.6356307408
Female	139.5039377848	64.0549399258
Female	98.429109429	59.9268570954
Female	161.7472611361	65.9228431273
Female	143.5098678796	64.2867459557
Female	132.8199168359	63.3847329177
Female	140.0667330908	64.8821358317
Female	129.1138229215	64.0772101579
Female	179.0066045992	67.2647172799
Female	110.245574598	58.3455329382
Female	132.9944965296	63.8581076638
Female	141.1805503893	64.4189216105
Female	107.4068530854	61.8985108521
Female	119.0662267694	63.7307348689
Female	155.7123897358	66.8788923145
Female	121.2691037354	63.2238036752
Female	126.8150482363	61.5294040794
Female	131.5992461997	63.3217287105
Female	133.782485649	62.2531281463
Female	131.16974193	63.8040324384
Female	160.1295580203	66.100468923
Female	149.6021029065	64.9463164921
Female	129.7618619547	61.1912947466
Female	154.8043636252	65.5792556469
Female	151.9796618807	64.4369965026
Female	114.3877930815	61.0195275638
Female	121.8629072183	59.8601233558
Female	131.6879992146	63.7411007172
Female	151.149081221	66.5960770336
Female	128.1838053753	60.587728662
Female	138.537481396	64.460414033
Female	127.0604894147	63.1396148899
Female	125.0185605594	60.7627947328
Female	101.9799235128	56.8222398387
Female	169.4538238518	69.3633891037
Female	138.8045774527	62.3209205687
Female	162.5440593786	65.8556391815
Female	137.7245477362	62.1284586002
Female	151.461272013	64.6594366075
Female	159.6961705519	66.7059047988
Female	168.3728783988	68.3110321826
Female	131.6928964628	64.5778172609
Female	141.4279406066	64.0029827614
Female	149.8223016074	67.4355930858
Female	129.0691060742	63.4857016654
Female	134.9552608647	61.2131692938
Female	145.7599141205	67.1269772515
Female	150.8235160563	66.9577500421
Female	158.4550327876	69.373843726
Female	144.2352529062	62.2777113818
Female	146.7356770474	65.462470424
Female	174.0315482367	70.3375343258
Female	142.8478499644	63.9001145586
Female	102.9077136414	61.5091885415
Female	121.6383667447	61.0291607903
Female	167.8935754524	67.0790744879
Female	139.9275934303	67.5251004217
Female	137.7841019785	63.5717171676
Female	102.042028386	59.3215326801
Female	138.0020261833	65.5696290822
Female	151.0419997879	64.8034934242
Female	139.7309545441	64.0049925757
Female	122.8793679256	60.4571772005
Female	142.312608027	64.9501432262
Female	162.3115061353	66.6740021548
Female	134.0973070267	62.3090152802
Female	156.90163745	65.1291910263
Female	106.0122164063	60.0912873443
Female	110.9841686926	60.8084236978
Female	137.1684764216	62.1500060329
Female	140.7994885444	66.2493613076
Female	149.9916916577	65.9289620802
Female	142.8249150751	61.9098022031
Female	130.3019677925	61.7446142551
Female	134.4032666942	62.2415495007
Female	121.5820198243	63.0075220227
Female	143.7913323881	63.9516216331
Female	130.6923377026	64.42902169
Female	128.7578931769	61.7071214308
Female	122.1633498815	59.4778184926
Female	150.3616622952	65.209823408
Female	132.7656725101	66.4657417326
Female	157.3889908208	64.8740791055
Female	129.3820828578	63.8422829668
Female	109.1985057309	59.1575191611
Female	132.9704333489	62.9950394472
Female	143.0722233707	64.5670088816
Female	119.0053863037	62.2508397278
Female	172.4514944333	67.0718609431
Female	146.8696766922	64.0150640725
Female	156.2344619221	67.1678197702
Female	133.0711913539	65.3638680774
Female	136.8270902156	62.2465757381
Female	145.9005330822	64.4069964192
Female	172.5743700789	67.6745192392
Female	130.5167310174	65.1911829334
Female	124.3600986607	60.586446748
Female	127.4701480686	61.9377144673
Female	162.0204860879	66.7914627762
Female	144.7014656439	63.9619943137
Female	146.4146380843	65.9075806928
Female	152.8358332701	65.7420241204
Female	133.847627277	63.5934594766
Female	119.203378787	65.6310477937
Female	139.1419906061	66.3138443609
Female	147.7165596132	63.190878349
Female	124.5648719727	65.0218277647
Female	149.2309820457	63.9393635329
Female	130.4099868282	64.725014649
Female	126.7042917309	62.8083311087
Female	127.1724614786	65.0086999243
Female	147.948674348	65.3883048232
Female	119.0254689171	61.1798611104
Female	137.8113701513	63.2603627221
Female	112.6480340745	60.9946387315
Female	126.1297635017	64.3411071948
Female	159.1304771173	66.0007524996
Female	126.508145542	61.1569800137
Female	151.9386846176	67.6843266796
Female	150.0463225137	63.3846629668
Female	152.2277163022	66.2759952479
Female	139.2379097548	63.0237333839
Female	152.0002142784	65.9136422364
Female	149.9202668496	65.3968000389
Female	142.4587346383	65.4548745531
Female	154.6604724359	65.6505076947
Female	140.7071707938	63.9196164201
Female	126.3112296157	62.3355138208
Female	143.8590950442	64.179629876
Female	142.2561367577	64.9444771017
Female	141.2843079705	64.2719663331
Female	148.9605730169	66.7587588085
Female	145.883313647	64.3900334165
Female	154.458253157	65.1161003644
Female	104.6984544353	60.8354994354
Female	128.0521309748	62.7001171057
Female	134.6387146937	63.6494987333
Female	133.3394342553	62.9847704149
Female	113.1680666549	58.6175219615
Female	130.2774785797	64.4309328307
Female	154.5300503799	65.2728267289
Female	124.6499268931	62.4829787678
Female	151.4067414831	66.9762978467
Female	152.7051327513	64.4531898639
Female	148.9244099688	64.6723295229
Female	134.3278919422	62.2660847088
Female	128.5539741426	61.6385566208
Female	132.1964391823	64.1864371717
Female	134.3194478334	63.4223703674
Female	156.5383544393	67.1197642295
Female	120.3394785238	62.1261499084
Female	138.6060897154	63.8641735106
Female	137.9647046987	64.4756015834
Female	137.634651178	65.2562601613
Female	113.4839000154	58.435917566
Female	181.3162233631	68.8791065165
Female	165.1491120654	67.8187471984
Female	135.1980200319	64.7774141938
Female	149.8258710463	64.0442422071
Female	118.5407529211	60.6268627337
Female	138.6480561172	61.8510038248
Female	168.4359403621	66.7509785949
Female	160.9178878443	65.8235081753
Female	111.7347424619	61.1093866005
Female	139.8276241884	65.1405360248
Female	125.0250521794	61.6177690699
Female	147.6795303684	66.6040459829
Female	163.9920065467	64.4902363244
Female	126.8487725977	60.5736243204
Female	134.6380534454	61.174995152
Female	112.3728418143	62.2170506746
Female	130.6111943698	63.6987477968
Female	131.6793111492	64.3398783995
Female	166.5705661985	68.360456244
Female	136.8791271648	60.6342462997
Female	128.906812971	63.8250932773
Female	124.2965981585	63.062487773
Female	135.0131640406	65.4886713165
Female	131.5930429147	63.6830828845
Female	137.6841514487	64.1591344412
Female	132.95796067	63.0989895624
Female	116.1710870577	61.1761492801
Female	130.5684026245	65.7255721225
Female	131.1261897947	60.9019630769
Female	130.8638300353	64.3992287557
Female	115.0289951553	61.3000310326
Female	151.076166814	62.2338038061
Female	153.0405291292	65.7385474268
Female	145.5070095299	64.3307948065
Female	133.0667485544	63.9284368208
Female	146.4112684139	66.6370546818
Female	98.0885173455	60.1085895032
Female	151.224619646	66.6626271836
Female	156.9132399494	64.6375019741
Female	145.35244192	66.3211094228
Female	168.3916985906	68.9390948501
Female	139.3527155074	65.7135387144
Female	119.7785405566	65.4147294481
Female	133.1073418197	64.0189335551
Female	137.4905160424	64.0871801522
Female	97.2638807822	60.421254981
Female	121.5611501274	63.5452454258
Female	136.1220535235	63.2508977966
Female	122.5643300189	63.5761010824
Female	109.7058907167	60.6352088047
Female	121.8954720587	61.7736939586
Female	131.7205172565	67.1159348673
Female	114.9275937811	62.0667608535
Female	143.411534557	62.4993348165
Female	138.0392514671	63.4634293267
Female	151.0248407066	66.8037038522
Female	136.0503381098	63.3477882527
Female	137.1529763788	63.748093736
Female	131.7024502005	64.9458372532
Female	153.5305398103	65.8993869776
Female	99.1789840868	58.9549225796
Female	144.9157938626	67.8823143567
Female	166.2323326862	66.7585572063
Female	123.0247303663	60.989216539
Female	134.9773740544	63.3475799627
Female	128.0312497459	60.8782407547
Female	142.4079920193	61.199448812
Female	166.688550303	68.2064137818
Female	124.1017352039	64.5536975719
Female	133.2941030376	62.3335476054
Female	130.4714728684	62.7785052639
Female	144.260500261	64.7829390429
Female	130.8049332503	61.7414477619
Female	142.2063796635	64.963312572
Female	120.6819065462	61.3916436454
